Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,life_share,kitchen_share
8637,27,1.0,44.85811421729996,19.096852165657133,8.0,12,17.0,2012,0.07542368,B,B,11,3097,0,900.0,0,0,B,129142.28665039512,234.89794982007902,41.89172084804017
10113,113,1.0,36.38947026086212,19.952757919064503,6.0,11,9.0,1970,0.050755569,B,B,24,5469,1,145.0,0,1,B,157562.1576956694,182.37814746447972,30.071030903788532
5933,57,3.0,71.08773736570294,43.835171921448,7.0,4,12.0,1991,0.133215333,B,B,49,11395,3,1406.0,3,4,A,181252.5295451609,162.17054536273096,15.968911933421637
13723,30,2.0,71.43274395721917,32.781260192155735,1.0,7,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,162922.34754349364,217.9072541400114,3.0505233604145916
9616,83,1.0,43.6766819179486,23.029719273109,8.0,11,12.0,1984,0.0077202819999999,B,B,38,4788,2,900.0,0,4,B,199612.2221208173,189.65355764865245,34.7377226145406
16631,7,2.0,60.2438429366392,35.42478713482666,10.0,15,22.0,2008,0.130617806,B,B,39,10418,9,900.0,1,9,B,254320.2477841056,170.06127011392127,28.22882170594286
7168,170,2.0,53.5144060121557,33.26448352192267,7.0,1,4.0,1962,0.21843974,B,B,21,4472,6,1450.0,4,7,A,222778.3006310312,160.8755054828598,21.04346515822712
2099,123,3.0,64.19171675632212,46.22213021334522,6.0,5,9.0,1970,0.0,B,B,47,11319,0,1145.0,3,5,B,243712.5168421164,138.87658673461297,12.980795070037003
4777,94,1.0,41.20777444874016,20.932056415380163,8.0,12,12.0,1978,0.127375905,B,B,43,8429,3,900.0,3,9,B,175412.16753499993,196.86443429639377,38.21889183387578
309,27,1.0,37.55136632568485,32.781260192155735,1.0,11,1.0,1977,0.211401214,B,B,9,1892,0,900.0,0,1,B,112877.82765126982,114.5513201919875,3.0505233604145916
3641,1,1.0,42.37511579226775,32.781260192155735,1.0,16,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,161634.19464600887,129.26628062458605,3.0505233604145916
11074,7,3.0,116.02369343704828,57.74591596135548,20.0,3,18.0,2017,0.035145267,B,B,42,9292,3,2620.0,0,3,B,544167.7666353588,200.92103745430805,34.63448395793796
5332,62,3.0,90.17853804748054,91.4600051762313,1.0,12,1.0,2016,0.072157581,B,B,2,629,1,900.0,0,0,A,205648.87930381755,98.59887704326985,1.093374090754896
11969,1,1.0,66.48750916020971,32.781260192155735,10.0,15,20.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,194537.95782979624,202.8216998689989,30.50523360414592
5519,124,3.0,84.89575558751469,53.68019977426405,8.0,4,9.0,1958,0.16909109,B,B,19,3856,10,900.0,2,5,B,524131.64656816656,158.15096803759724,14.9030741942869
4644,27,1.0,45.97081384757804,32.781260192155735,9.0,7,0.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,167988.15544199874,140.23504153930742,27.454710243731327
83,22,2.0,60.80775300986804,34.45757297419214,7.0,5,5.0,1958,0.118537385,B,B,30,6207,1,1183.0,1,0,B,239854.9676695325,176.47137555338423,20.3148376272549
2879,78,5.0,118.871951667832,69.0235091916382,10.0,15,16.0,1998,0.092290642,B,B,21,4346,2,165.0,1,2,B,496026.671161636,172.21951340925543,14.487817436571948
441,6,3.0,84.42882562890074,32.781260192155735,1.0,9,14.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,216422.14290737067,257.55210487333187,3.0505233604145916
12573,6,1.0,42.54488618030876,41.67584214876514,10.0,6,17.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B,115477.54657702376,102.08524648030266,23.994716085890303
9352,21,2.0,40.30788564340145,22.530094823395547,6.0,2,12.0,1969,0.194489265,B,B,47,8004,3,125.0,3,5,B,167093.79371766857,178.9068619522418,26.631046371671374
12435,27,2.0,64.9315266575217,36.851465258022415,1.0,6,24.0,2017,0.017647053,B,B,2,469,0,900.0,0,0,B,185153.82673395053,176.19795088985336,2.713596306139561
4436,6,2.0,66.70839660929593,64.22027221090642,1.0,9,8.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B,192261.9632697044,103.87435978193653,1.5571407058442392
10302,95,3.0,75.25598005613837,43.263972134361886,12.0,4,8.0,1942,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B,509182.95751523896,173.94607185494007,27.73670425529223
15966,9,3.0,79.90324925590424,47.06842230910871,10.0,8,14.0,1993,0.161531741,B,B,25,5648,1,30.0,2,4,B,259696.71306769116,169.75977807618446,21.245666434977988
4307,11,3.0,59.03970146426519,43.11437503390936,6.0,7,9.0,1974,0.0001696759999999,B,B,36,5992,0,900.0,1,1,B,227288.8177716621,136.93739366007415,13.91647216335854
15281,1,1.0,41.54337023538872,32.781260192155735,1.0,11,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,141496.4358025544,126.72902137340554,3.0505233604145916
10180,27,2.0,67.80789643166317,35.52685169640164,1.0,13,15.0,2013,0.017647053,B,B,2,469,0,900.0,0,0,B,176184.98937389953,190.86379229750642,2.8147723545716987
14168,169,2.0,44.3021396799759,30.636012368204927,6.0,9,9.0,1971,0.178916796,B,B,18,3594,4,192.0,1,5,B,208397.29943932733,144.60804868310518,19.584794286827613
15504,45,2.0,63.20256652735981,59.37581120113427,1.0,20,22.0,2017,0.195781053,B,B,23,5212,6,900.0,3,2,B,308767.6976488221,106.44497354867705,1.684187516381918
24,19,1.0,40.59837302260053,20.678202707294105,10.0,3,16.0,1985,0.309479124,B,B,35,7715,4,990.0,0,6,B,187656.17747212516,196.33414759146217,48.36010238197618
9646,25,3.0,79.97023981220282,41.47031781930821,10.0,14,16.0,1999,0.069753361,B,B,53,13670,4,900.0,1,11,B,349765.2622334744,192.83729669168196,24.113632414324275
10117,77,2.0,53.10425893419991,30.98295140574678,7.0,14,12.0,1974,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,205321.62054357227,171.3983223830317,22.593070325448807
6167,26,2.0,51.500692810471726,34.752195898250896,6.0,2,12.0,1972,0.0,B,B,36,6714,2,2672.0,0,2,B,234884.02747541628,148.1940679698568,17.265096046209802
3557,62,1.0,38.44728490097923,32.781260192155735,10.0,10,14.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,113780.70279076535,117.28434073495235,30.50523360414592
1734,6,1.0,43.144023142568734,32.781260192155735,0.0,18,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,120509.8333894198,131.6118504586737,0.0
3682,6,1.0,43.13792709255714,32.781260192155735,0.0,15,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,126243.37125837702,131.59325431570707,0.0
4473,9,1.0,37.27375689335114,20.407565411381547,9.0,10,14.0,1994,0.161531741,B,B,25,5648,1,30.0,2,4,B,133960.18752834346,182.64675938543417,44.101291940392805
13724,9,1.0,41.96379453107761,32.781260192155735,1.0,11,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,137527.48705925228,128.01153550869034,3.0505233604145916
10562,125,3.0,77.44632141369297,46.85066078133381,12.0,15,17.0,2006,0.194489265,B,B,47,8004,3,125.0,3,5,B,458289.14531319257,165.3046512516832,25.613299364138374
10510,1,1.0,42.076889708162646,32.781260192155735,10.0,11,17.0,2017,0.007122317,B,B,1,264,0,900.0,0,1,B,132297.99247252385,128.35653498833847,30.50523360414592
15000,26,1.0,36.81883730018078,21.90315820987249,5.0,7,9.0,1966,0.0,B,B,36,6714,2,2672.0,0,2,B,73312.98666384838,168.0983032099238,22.827758225963652
12056,27,2.0,65.55188313966846,33.682099217402346,9.0,11,17.0,2009,0.07542368,B,B,11,3097,0,900.0,0,0,B,87532.29836494286,194.6193517113094,26.72042482242324
9027,123,3.0,97.79531497476408,54.08288667569175,14.0,14,17.0,2005,0.0,B,B,6,2733,0,920.0,0,4,B,530284.4274582582,180.82488007933836,25.88619221446343
1230,99,1.0,36.28547621093076,21.87299831231,6.0,7,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B,153254.77219457398,165.89164271324202,27.431081529518675
7349,57,1.0,38.27555530710356,23.96092627009484,6.0,6,9.0,1972,0.133215333,B,B,49,11395,3,1406.0,3,4,A,160203.09439589028,159.74155120569992,25.040768175512817
3221,151,1.0,37.47281147685642,16.923104873103487,9.0,14,17.0,2002,0.236108458,B,B,16,3893,27,900.0,3,10,B,254998.5424098553,221.4298839240389,53.181730347272335
5864,37,3.0,62.2140505258346,42.259221951636746,5.0,8,9.0,1972,0.127811589,B,B,28,7287,5,320.0,1,3,B,134534.6515127899,147.2200567181171,11.8317370010319
2648,23,1.0,34.67082982255834,32.781260192155735,0.0,4,0.0,1977,0.005767451,B,B,1,388,0,900.0,0,0,B,60828.26068561156,105.76417629867312,0.0
15574,23,2.0,57.42647273809546,32.41096271895595,10.0,4,1.0,1977,0.034656082,B,B,0,168,0,900.0,0,0,B,93674.45518617758,177.18224921627794,30.85375799143225
11126,27,3.0,47.93881882488553,32.781260192155735,0.0,5,25.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,132867.42443345356,146.2384866959961,0.0
12478,27,1.0,38.27728386762268,18.921335295833185,11.0,8,22.0,2015,0.011654127,B,B,4,915,0,900.0,0,0,B,106152.79005642288,202.2969482288706,58.13543192388963
4464,61,4.0,64.58982457232017,49.119656321253125,6.0,9,9.0,1978,0.300322518,B,B,52,10311,6,900.0,1,9,B,295449.6884053218,131.4948625655864,12.215069178739176
3624,179,3.0,86.64382386213744,57.72749274361696,10.0,6,12.0,2003,0.037316452,B,B,32,6748,93,562.0,4,10,B,452985.516682438,150.0910913400406,17.322768623284297
8232,61,1.0,38.04011960567568,18.55678452432521,7.0,11,12.0,1998,0.300322518,B,B,52,10311,6,900.0,1,9,B,223982.5218300159,204.99305553616085,37.72205249688615
4627,10,1.0,32.36919157117661,19.63876808775563,7.0,4,12.0,1976,0.089039719,B,B,33,7976,5,900.0,0,11,B,167638.39402911376,164.82292283576655,35.64378360557329
7374,79,1.0,38.40846806990872,21.750815904035417,9.0,11,16.0,1976,0.307466659,B,A,30,5048,9,325.0,2,5,B,178625.55002758102,176.58403362598835,41.3777581480529
10202,6,1.0,2.596351177081103,4.6049430349706135,1.0,3,25.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B,137597.60145825628,56.38183051047605,21.715795231468732
8807,38,1.0,46.90504963240835,49.71505955782862,10.0,8,17.0,2019,0.060753049,B,B,15,2787,2,520.0,0,7,B,256650.6580851405,94.34776916609813,20.114629428066937
15577,30,2.0,79.96557005925796,32.781260192155735,1.0,6,16.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,144430.7349985369,243.93683949463605,3.0505233604145916
4193,8,1.0,39.11152356792614,19.91243360052404,6.0,6,9.0,1974,0.219006007,B,B,28,6746,3,900.0,1,4,B,163122.4056044012,196.41759692746362,30.13192721879106
1883,85,3.0,75.37376214943367,46.069617895420095,10.0,15,16.0,1977,0.037177818,B,B,52,11217,1,2300.0,1,7,B,348054.6889486404,163.6083944098151,21.706279445816996
14917,105,1.0,37.99004150447662,23.849844879841346,5.0,10,9.0,1974,0.069660344,B,B,31,6119,4,900.0,1,2,B,181826.35080554688,159.28842177328804,20.964496939878046
9207,9,3.0,75.33797005740807,44.58986027148647,10.0,10,10.0,1994,0.161531741,B,B,25,5648,1,30.0,2,4,B,243420.1791338147,168.9576275832913,22.42662331551333
3210,1,2.0,94.77999539361404,32.781260192155735,1.0,14,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,268779.33671998524,289.12859004820706,3.0505233604145916
13335,34,2.0,59.292702342135385,32.781260192155735,10.0,20,26.0,2013,0.069753361,B,B,53,13670,4,900.0,1,11,B,244668.6134104145,180.87377359679297,30.50523360414592
16402,7,2.0,60.89100645988993,36.96990039515636,10.0,15,22.0,2013,0.130617806,B,B,39,10418,9,900.0,1,9,B,85622.93272237419,164.70427512395358,27.049031490791243
397,48,1.0,39.90759311073647,32.781260192155735,10.0,4,12.0,1977,0.041124634,B,B,46,9515,5,900.0,1,10,B,229502.2906017865,121.73904504222205,30.50523360414592
8137,30,2.0,67.13371068926554,66.6501829527122,1.0,3,17.0,2017,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,203253.92703379827,100.72547098167217,1.5003709752897338
6128,92,2.0,56.08460095096639,34.38052385681375,8.0,6,14.0,1999,0.460556389,B,B,20,4386,14,900.0,1,5,B,90471.54091766098,163.12898891402781,23.268988085574236
13439,1,2.0,66.57283867991993,36.46762247929964,12.0,5,9.0,2018,0.007122317,B,B,1,264,0,900.0,0,1,B,247121.07758341965,182.55327370932696,32.905901685287105
15177,27,1.0,44.32679743053338,32.781260192155735,1.0,16,14.0,2017,0.017647053,B,B,2,469,0,900.0,0,0,B,141849.67928561228,135.2199310542076,3.0505233604145916
16656,93,1.0,41.515880999394895,24.676835978410768,8.0,4,14.0,1985,0.521867054,B,B,25,6149,0,900.0,0,0,B,134059.90597710494,168.23826618500138,32.41906704327503
14526,57,2.0,47.352700456945286,30.86241481604307,5.0,1,5.0,1962,0.133215333,B,B,49,11395,3,1406.0,3,4,A,182376.40574348727,153.4316116842877,16.200935765405085
15956,109,2.0,62.38870982160592,31.700384565923336,9.0,14,24.0,2009,0.1363303,B,B,30,6141,10,262.0,3,6,B,408520.9583180653,196.80742260985477,28.390822771515033
12674,99,2.0,66.00466354638883,35.13594793879209,10.0,4,17.0,1995,0.033493708,B,B,66,10573,1,1322.0,3,8,B,254023.50696136343,187.8550812443455,28.46088005771271
10503,58,2.0,72.39398269695008,32.781260192155735,1.0,13,1.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,240510.69684622844,220.83953537049595,3.0505233604145916
11448,39,1.0,35.683059286946204,18.662235067338923,7.0,12,12.0,1977,0.428825818,B,B,25,5011,8,730.0,0,2,B,150513.47488734513,191.20463952035252,37.50890488058857
12671,69,2.0,64.51795009598224,33.14027350806019,12.0,6,17.0,2005,0.000991363,B,B,33,6783,3,900.0,1,9,B,353466.55486772646,194.68140502911226,36.209719262218606
13148,45,1.0,42.72581838492334,39.1129149019448,1.0,14,1.0,2013,0.195781053,B,B,23,5212,6,900.0,3,2,B,214595.46686507703,109.23711130207508,2.5567002676915735
1927,78,1.0,36.1685887795222,22.07745122464277,6.0,8,9.0,1971,0.092290642,B,B,21,4346,2,165.0,1,2,B,162693.9877576261,163.82592542725655,27.177050190027472
7277,8,3.0,110.92314406832728,66.59454130033912,12.0,6,14.0,2004,0.43788524,B,B,23,5735,3,1084.0,0,5,B,483365.3105852973,166.5649194399698,18.019494940103886
15980,1,1.0,42.10636455861783,41.78226271959781,1.0,15,1.0,2019,0.007122317,B,B,1,264,0,900.0,0,1,B,138632.72675724304,100.77569240611759,2.3933600884926554
16673,13,3.0,85.55886993871668,50.29857529343057,8.0,9,14.0,1991,0.090799103,B,B,74,19083,2,900.0,5,15,B,335816.17771065404,170.1019749358416,15.905023061448166
3826,62,2.0,66.63624287143347,32.781260192155735,10.0,12,15.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,165627.14080558886,203.27541552956808,30.50523360414592
9057,27,2.0,59.41860725543314,32.75778296356265,10.0,8,16.0,2009,0.07542368,B,B,11,3097,0,900.0,0,0,B,172848.88103196654,181.38775545807246,30.527096449485807
15209,83,1.0,41.52707907290088,2.0778109416601227,1.0,17,1.0,1977,0.0077202819999999,B,B,38,4788,2,900.0,0,4,B,214393.17403670988,1998.597574027679,48.12757407086437
14376,124,2.0,52.78390660289472,27.94732696131253,7.0,4,10.0,1955,0.16909109,B,B,19,3856,10,900.0,2,5,B,297376.5905764121,188.8692491985493,25.047118136521952
1869,23,3.0,67.24227967250212,43.26952043712733,10.0,4,4.0,2018,0.034656082,B,B,0,168,0,900.0,0,0,B,133981.17250579046,155.40333933261024,23.11095639372864
11583,21,1.0,32.75324941924624,18.251126506921032,5.0,7,5.0,1969,0.194489265,B,B,47,8004,3,125.0,3,5,B,135572.89447711938,179.45878248570486,27.39556924392554
3055,6,2.0,65.95995829436544,32.781260192155735,0.0,19,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,172391.23719177273,201.21239362893397,0.0
8460,30,2.0,58.325878413859776,56.07712836896253,1.0,19,19.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,145015.06746210175,104.01010199755856,1.7832582178966894
9723,52,2.0,64.14115197487071,32.781260192155735,1.0,5,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,158148.93648361234,195.66408246324562,3.0505233604145916
4177,99,2.0,46.49445046334144,27.638095588313583,6.0,6,9.0,1996,0.012338886,B,B,35,5776,1,2078.0,2,4,B,197705.80933984625,168.22595578184854,21.709165817260665
15764,154,1.0,32.506159049403685,21.66397273791188,7.0,10,9.0,1967,0.460556389,B,B,20,4386,14,900.0,1,5,B,182212.20103812573,150.04708251187012,32.31170978972857
2020,134,3.0,67.58746006867554,42.95248859543267,8.0,9,10.0,1959,0.049863387,B,B,18,3746,9,75.0,3,1,B,462613.6413576982,157.35400271047953,18.625230485133464
1247,130,3.0,57.12380674250146,37.357616028501866,6.0,11,9.0,1971,0.21843974,B,B,21,4472,6,1450.0,4,7,A,179333.72768183766,152.91073900143692,16.060982037564496
678,62,2.0,81.86397746482353,78.60129765079701,1.0,9,17.0,2015,0.072157581,B,B,2,629,1,900.0,0,0,A,190550.98204912152,104.1509235999152,1.2722436268707837
16005,103,1.0,33.45263574216951,18.171488639260453,5.0,7,11.0,1969,0.014423114,B,B,19,3806,4,900.0,0,3,B,178225.1238543756,184.09408500464482,27.515632314224593
3439,33,2.0,46.834671361532656,30.742529904670512,5.0,4,5.0,1964,0.051942062,B,B,17,4017,7,800.0,2,0,B,238135.7507826436,152.34488347823765,16.264113641604958
1375,6,1.0,42.71734942353417,41.2370230827419,8.0,13,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B,122922.18956406972,103.58979923895575,19.40004249081714
112,6,1.0,41.78483489340309,38.399840053455975,10.0,12,17.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B,141510.63997114572,108.81512744645525,26.04177513781077
9466,16,3.0,53.27417148140371,38.12268496039636,6.0,11,9.0,1978,0.037177818,B,B,52,11217,1,2300.0,1,7,B,249044.25568237988,139.74401733966909,15.738660606494747
7403,85,2.0,48.11857906840388,28.907764524579505,6.0,4,9.0,1981,0.037177818,B,B,52,11217,1,2300.0,1,7,B,214300.54480613596,166.45555220117393,20.75566927666911
8865,101,2.0,48.01757590966805,29.980906265831173,5.0,6,5.0,1966,0.038692987,B,B,28,6533,1,1015.0,2,5,B,173892.29957712436,160.1605217798003,16.677281052369093
6361,8,1.0,41.72439128048997,22.71446905428964,8.0,2,14.0,1985,0.458174486,B,A,26,4439,1,1130.0,1,5,B,152573.6989041309,183.69080598258708,35.219841506659364
1038,27,1.0,45.918870658437,23.691715506768777,8.0,11,14.0,2008,0.041116354,B,B,53,14892,4,900.0,1,4,B,151320.8123797315,193.81825957397587,33.76707776908085
13998,12,1.0,34.72744396438949,18.817811041561125,5.0,2,9.0,1983,0.090799103,B,B,74,19083,2,900.0,5,15,B,134351.1578685551,184.5456088792169,26.570571831957345
15316,22,2.0,61.82392251902486,32.781260192155735,1.0,9,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B,177760.27409399836,188.59531987674706,3.0505233604145916
1492,103,1.0,40.18955775139752,20.382858233574115,8.0,15,16.0,1984,0.014423114,B,B,19,3806,4,900.0,0,3,B,191780.8700329752,197.17331735741715,39.248666248498004
1762,78,3.0,59.00147724443357,38.765730389570216,5.0,9,9.0,1981,0.219006007,B,B,28,6746,3,900.0,1,4,B,215406.13544061696,152.20009181178156,12.897989925001472
13441,48,3.0,66.30821658554166,39.571289775421135,8.0,7,12.0,1982,0.041124634,B,B,46,9515,5,900.0,1,10,B,331990.5207611625,167.56647802449845,20.216677407793338
10965,27,3.0,100.2941931588905,32.781260192155735,1.0,11,10.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,281329.400002287,305.9497791451288,3.0505233604145916
5792,124,2.0,45.090676370631726,30.44150779364738,5.0,4,5.0,1959,0.16909109,B,B,19,3856,10,900.0,2,5,B,240966.52363109167,148.122348854354,16.424942003179666
9125,94,1.0,43.377573370224496,24.088941538193367,8.0,6,14.0,1995,0.521867054,B,B,25,6149,0,900.0,0,0,B,151004.78245852975,180.07255861138077,33.21025951811076
9745,75,2.0,58.42449560510703,32.124814139018184,11.0,10,16.0,1979,0.307466659,B,A,30,5048,9,325.0,2,5,B,228203.4503886039,181.86718638208637,34.24144324196918
11622,55,3.0,78.13177242983359,47.50219064344632,10.0,3,17.0,1989,0.041365446,B,B,31,5569,0,900.0,1,4,B,248558.1784497048,164.4803563193419,21.051660701420005
6054,23,1.0,40.71799044525591,32.781260192155735,1.0,3,4.0,1977,0.034656082,B,B,0,168,0,900.0,0,0,B,78606.77711817135,124.21118104239129,3.0505233604145916
2760,12,3.0,76.39041415178559,46.98764779988244,10.0,16,16.0,1981,0.090799103,B,B,74,19083,2,900.0,5,15,B,315198.8426273198,162.57552299090977,21.282188975684413
23,18,1.0,39.74745124574346,19.235541843676717,7.0,3,17.0,1989,0.0,B,B,30,5562,0,900.0,0,5,A,164329.93086880632,206.63546454143483,36.39096863965443
4721,27,1.0,39.639839348143504,32.781260192155735,1.0,6,19.0,2015,0.211401214,B,B,9,1892,0,900.0,0,1,B,112569.18476218711,120.9222559345933,3.0505233604145916
11150,167,2.0,60.09059829484796,33.452413883438844,9.0,12,15.0,1984,0.050272014,B,B,21,4231,14,1020.0,0,3,B,441533.4208600128,179.63008141722406,26.903888106130346
16291,21,2.0,48.16394772745099,33.275668207134274,9.0,3,12.0,1966,0.194489265,B,B,47,8004,3,125.0,3,5,B,189513.60092373763,144.74224056941608,27.046789696233382
12733,27,1.0,44.52766841411201,32.781260192155735,1.0,6,12.0,1977,0.011654127,B,B,4,915,0,900.0,0,0,B,104229.40648005552,135.83269268204364,3.0505233604145916
2170,8,2.0,46.48880195145082,29.192200614885863,6.0,11,9.0,1969,0.458174486,B,A,26,4439,1,1130.0,1,5,B,176806.64344581266,159.2507620948075,20.55343507382052
12260,23,2.0,74.97837841593531,32.781260192155735,1.0,5,9.0,1977,0.014072961,B,B,2,475,0,900.0,0,0,B,153353.49964792514,228.72329488381587,3.0505233604145916
10471,23,2.0,55.91257983499853,32.781260192155735,6.0,3,9.0,2016,0.034656082,B,B,0,168,0,900.0,0,0,B,93309.44915501396,170.56263092770888,18.30314016248755
2943,29,3.0,58.44999686843501,42.63308192740365,5.0,6,9.0,1975,0.069660344,B,B,31,6119,4,900.0,1,2,B,77311.7443454614,137.1000974500616,11.727981590714192
4813,48,1.0,36.3186290480526,21.928404824551283,5.0,11,9.0,1981,0.041124634,B,B,46,9515,5,900.0,1,10,B,189973.79719152328,165.62367093565265,22.80147616757761
10996,27,2.0,42.34211713987106,32.781260192155735,1.0,6,17.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,146283.97778721724,129.16561746458774,3.0505233604145916
14122,46,2.0,46.63444279256679,33.347410379016054,6.0,4,9.0,1975,0.188783766,B,B,31,6137,4,900.0,0,1,B,235735.33410565532,139.84427055214948,17.992401604220266
5227,27,3.0,88.56817330972513,85.08105858336752,10.0,13,1.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,258773.1636469561,104.09857938349548,11.753497390022952
6354,153,1.0,38.91202063038804,23.955346696017337,7.0,12,17.0,1994,0.033493708,B,B,66,10573,1,1322.0,3,8,B,171515.69174600413,162.43563962636077,29.221033988056515
7627,58,3.0,82.53509642234114,1.6265011756045349,1.0,16,17.0,2016,0.43788524,B,B,23,5735,3,1084.0,0,5,B,218975.3186788872,5074.395128651822,61.48166475368958
5129,25,3.0,78.41714500432776,48.47065108889851,9.0,11,22.0,2000,0.188783766,B,B,31,6137,4,900.0,0,1,B,354442.5964086033,161.78273500082622,18.56793708731781
14824,144,3.0,56.50568066050681,40.91199959449752,5.0,7,5.0,1964,0.306977489,B,B,27,5148,14,1575.0,5,7,B,246200.26692516648,138.11517701546558,12.221353269353466
8262,69,2.0,55.40257904100917,31.557066208461805,10.0,9,12.0,2004,0.093442564,B,B,23,4635,5,3300.0,2,4,B,330909.5029798669,175.56314859888133,31.688623821813227
7910,52,3.0,80.08311679106565,47.0080405421814,10.0,15,17.0,1987,0.371148999,B,B,34,7065,1,750.0,2,5,B,268864.490494967,170.36046571480728,21.272956465876874
4915,74,2.0,79.53315504444356,32.781260192155735,0.0,17,0.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,243837.2736720141,242.61774739055073,0.0
14439,6,2.0,53.31873532888334,32.781260192155735,1.0,6,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,147639.02886498734,162.65004766852144,3.0505233604145916
16022,23,2.0,63.33044615348867,32.781260192155735,1.0,10,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,161346.01177617034,193.19100541669562,3.0505233604145916
4873,27,1.0,46.00284676105961,46.75757387293685,10.0,5,17.0,2014,0.011654127,B,B,4,915,0,900.0,0,0,B,128863.12415040212,98.38587195749675,21.38690948160587
3714,120,2.0,40.353051621660136,26.655961461724523,6.0,13,12.0,1970,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B,212825.42452652572,151.38471624669535,22.50903614418651
15297,37,3.0,64.32389779677095,41.72807324034861,8.0,7,12.0,1987,0.178916796,B,B,18,3594,4,192.0,1,5,B,297190.79755479604,154.15017469479875,19.171745491149274
14367,159,3.0,67.25442862969781,47.39047222117536,6.0,5,7.0,1950,0.246623602,B,B,14,2940,45,900.0,3,6,B,370608.88555904187,141.91550638241307,12.660772764612876
2528,9,2.0,53.082926410390975,30.67264005899748,8.0,10,22.0,1988,0.136244425,B,B,11,2370,0,900.0,0,1,B,197625.10280340092,173.06278920982442,26.081876175680836
10757,85,3.0,77.90530696088074,48.09745419701514,10.0,14,16.0,1981,0.037177818,B,B,52,11217,1,2300.0,1,7,B,384285.0068377861,161.97386797597997,20.79112120786756
1299,44,1.0,43.25323780363457,44.31862849205751,1.0,21,1.0,2018,0.036122292,B,B,24,4378,0,1036.0,1,1,B,215046.3770312285,97.5960657523193,2.25638751474273
9276,25,1.0,30.298988092002126,28.63955825979453,10.0,22,22.0,2018,0.069753361,B,B,53,13670,4,900.0,1,11,B,140248.86837264226,105.7941879450605,34.91673966926522
14664,53,2.0,60.363888761723615,43.14207733177517,12.0,14,24.0,2020,0.049637257,B,B,34,7759,0,229.0,1,3,B,266202.1423709345,139.91882749990847,27.815072296395225
14045,67,3.0,65.49231553443083,39.60991739589503,8.0,9,9.0,1977,0.100455735,B,B,43,7227,0,900.0,1,6,A,248863.98714707192,165.3432267475976,20.196962089168807
8187,99,2.0,50.01826355369032,27.675253330234533,6.0,1,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B,177863.01126585106,180.7328119343594,21.680018348540816
12584,23,1.0,41.51520379140347,32.781260192155735,1.0,12,25.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,118200.06592599682,126.64309897804873,3.0505233604145916
13643,29,2.0,43.55448021666009,29.507370817420355,5.0,4,5.0,1967,0.069660344,B,B,31,6119,4,900.0,1,2,B,168936.23698638089,147.60542539068476,16.944918715184663
10935,121,3.0,60.43816917856879,43.96785075861281,5.0,5,5.0,1965,0.212515361,B,B,19,3293,16,628.0,3,7,B,269680.638174428,137.459912494653,11.371945441341719
